,Cost,Demand,Inventory,Prod,Product_Family,SKU_ID,WOS,Warehouse,Week,Year,Month,Quarter
103,7.89,9692.0,80654.37860550644,0.0,PF_4,1396615.0,8.617411519482372,W_B,2,2022.0,1,1
104,8.68,11165.5,85016.5470071543,0.0,PF_0,1026987.0,10.85474056320748,W_C,2,2022.0,1,1
105,8.57,9485.75,109579.0335,0.0,PF_1,1885799.0,14.95851377779639,W_A,2,2022.0,1,1
106,9.64,6712.5,125041.6282,0.0,PF_2,1844486.0,18.692726952861754,W_B,2,2022.0,1,1
107,7.23,11560.25,312954.3891,0.0,PF_3,1633773.0,27.82607465111792,W_C,2,2022.0,1,1
108,7.53,12456.5,137337.9469,0.0,PF_4,1280204.0,15.42219006306036,W_A,2,2022.0,1,1
109,7.17,5942.0,172770.8545,0.0,PF_0,1461444.0,26.74741517623288,W_B,2,2022.0,1,1
110,9.64,8913.5,272510.1917,0.0,PF_1,1118364.0,34.93595717581338,W_C,2,2022.0,1,1
111,9.24,7323.25,79765.08333333334,17421.1894901203,PF_2,1591858.0,7.999595488474886,W_A,2,2022.0,1,1
112,9.81,4114.25,93364.0196,0.0,PF_3,1136253.0,14.38740557175012,W_B,2,2022.0,1,1
113,9.74,11297.75,89260.84042237248,0.0,PF_4,1740258.0,10.466585293461499,W_C,2,2022.0,1,1
114,7.97,8457.75,87546.5023,0.0,PF_0,1321497.0,13.68816866593793,W_A,2,2022.0,1,1
115,7.85,3601.75,86591.72632999999,0.0,PF_1,1950549.0,15.274732432363773,W_B,2,2022.0,1,1
116,8.77,12019.0,172929.26100000003,0.0,PF_2,1493247.0,18.237075433868,W_C,2,2022.0,1,1
117,9.44,10995.5,112392.8014,0.0,PF_3,1352561.0,14.509016244818767,W_A,2,2022.0,1,1
118,8.4,2733.25,70660.50924,0.0,PF_4,1705422.0,16.536022809935975,W_B,2,2022.0,1,1
119,7.17,5940.25,54134.47228999999,0.0,PF_0,1022712.0,8.334836371918788,W_C,2,2022.0,1,1
120,9.28,4699.5,37344.03184708443,0.0,PF_1,1633085.0,9.542877341447978,W_A,2,2022.0,1,1
121,8.2,6620.5,73605.28176,0.0,PF_2,1915675.0,12.88112313843025,W_B,2,2022.0,1,1
122,7.29,6822.25,168177.1282,0.0,PF_3,1759024.0,27.34009293581565,W_C,2,2022.0,1,1
123,7.23,11927.5,163679.4573,0.0,PF_4,1641168.0,16.5704719440753,W_A,2,2022.0,1,1
124,8.2,8558.25,157210.9018,0.0,PF_0,1841568.0,21.203072135411112,W_B,2,2022.0,1,1
125,9.89,9602.0,178867.7413,0.0,PF_1,1661410.0,22.99112428179323,W_C,2,2022.0,1,1
126,7.12,8161.5,187544.8614,0.0,PF_2,1710785.0,23.682273529233807,W_A,2,2022.0,1,1
127,9.6,10855.25,288654.3845,0.0,PF_3,1189716.0,31.341753773708305,W_B,2,2022.0,1,1
128,8.58,7254.5,75828.79215,0.0,PF_4,1202924.0,9.241574181049666,W_C,2,2022.0,1,1
129,9.19,8765.75,227180.7079,0.0,PF_0,1287424.0,24.628852348187646,W_A,2,2022.0,1,1
130,8.77,12473.0,99451.98438266155,0.0,PF_1,1578653.0,9.929983753831142,W_B,2,2022.0,1,1
131,8.31,11513.25,243719.2829,0.0,PF_2,1705332.0,28.422331057906458,W_C,2,2022.0,1,1
132,9.8,9018.75,102517.985,0.0,PF_3,1803508.0,11.81220386550172,W_A,2,2022.0,1,1
133,8.81,8388.25,204456.3291,0.0,PF_4,1700607.0,28.16584271630533,W_B,2,2022.0,1,1
134,8.98,11290.25,90255.50208618073,0.0,PF_0,1256263.0,9.401078747042607,W_C,2,2022.0,1,1
135,8.51,3883.25,41845.83025,0.0,PF_1,1838070.0,10.147172895208861,W_A,2,2022.0,1,1
136,8.82,8610.0,51580.46188999999,0.0,PF_2,1834977.0,8.16317110656525,W_B,2,2022.0,1,1
137,7.19,10952.75,77237.74804428295,0.0,PF_3,1379146.0,10.485346047076145,W_C,2,2022.0,1,1
138,9.0,7997.25,209332.1744,0.0,PF_4,1248060.0,24.627261327516358,W_A,2,2022.0,1,1
139,9.13,3627.0,56239.44111,0.0,PF_0,1707025.0,9.149110343984411,W_B,2,2022.0,1,1
140,7.46,7898.75,80446.85335,0.0,PF_1,1879235.0,10.84716058934875,W_C,2,2022.0,1,1
141,7.56,12188.25,106344.5924,0.0,PF_2,1544930.0,10.191478707717438,W_A,2,2022.0,1,1
142,9.72,10987.5,197876.5012,0.0,PF_3,1726969.0,20.851300430941247,W_B,2,2022.0,1,1
143,7.34,9107.5,293248.8799,0.0,PF_4,1117440.0,37.08225909406811,W_C,2,2022.0,1,1
144,7.65,5330.25,130954.2714,0.0,PF_0,1004740.0,18.936953680480773,W_A,2,2022.0,1,1
145,9.89,9307.5,297968.9723,0.0,PF_1,1961719.0,36.157262871151204,W_B,2,2022.0,1,1
146,8.22,5913.5,69859.83333333333,19924.589106482337,PF_2,1825560.0,7.370501173700202,W_C,2,2022.0,1,1
147,8.55,7058.5,55611.5558023777,0.0,PF_3,1832552.0,9.244848238146856,W_A,2,2022.0,1,1
148,8.18,11841.25,235676.4261,0.0,PF_4,1090594.0,24.94069336221881,W_B,2,2022.0,1,1
149,9.98,10079.75,72955.97344,0.0,PF_0,1543938.0,9.098226620769,W_C,2,2022.0,1,1
150,9.99,10925.0,113387.87530000001,0.0,PF_1,1421180.0,13.829700773181541,W_A,2,2022.0,1,1
151,9.2,12408.5,97022.67177799341,0.0,PF_2,1908273.0,9.144156741518028,W_B,2,2022.0,1,1
152,9.63,4196.5,86507.98845,0.0,PF_3,1559835.0,16.60012904573808,W_C,2,2022.0,1,1
153,7.91,7858.75,63865.76333637566,0.0,PF_4,1482803.0,8.908401921384739,W_A,2,2022.0,1,1
154,7.25,10115.0,291489.5381,0.0,PF_0,1771270.0,32.167147707840805,W_B,2,2022.0,1,1
155,9.82,9035.5,155126.806,0.0,PF_1,1186743.0,16.87957493188011,W_C,2,2022.0,1,1
156,7.14,9411.5,255392.8984,0.0,PF_2,1010092.0,25.76315078359994,W_A,2,2022.0,1,1
157,7.78,10788.25,121336.6686,0.0,PF_3,1797094.0,14.519487748859868,W_B,2,2022.0,1,1
158,9.75,6273.0,59035.11624373616,0.0,PF_4,1526326.0,8.319858538842773,W_C,2,2022.0,1,1
159,9.48,11173.75,218262.3037,0.0,PF_0,1444898.0,22.67714887076847,W_A,2,2022.0,1,1
160,7.8,4695.5,82783.94226,0.0,PF_1,1987197.0,13.050951788649218,W_B,2,2022.0,1,1
161,8.64,8158.75,250490.5831,0.0,PF_2,1596820.0,28.912827174662315,W_C,2,2022.0,1,1
162,7.33,9975.5,72017.12009,0.0,PF_3,1245657.0,9.648366210812242,W_A,2,2022.0,1,1
163,7.81,12190.5,92416.22789107429,0.0,PF_4,1422920.0,9.671480019515005,W_B,2,2022.0,1,1
164,9.55,7431.5,59481.80644265692,0.0,PF_0,1709261.0,8.880332640034096,W_C,2,2022.0,1,1
165,7.03,10981.25,185489.2898,0.0,PF_1,1470217.0,22.99559602052162,W_A,2,2022.0,1,1
166,9.91,8228.25,68673.6636972519,0.0,PF_2,1943544.0,8.047430209090395,W_B,2,2022.0,1,1
167,9.17,4929.25,71195.21824,0.0,PF_3,1708464.0,15.920902432682084,W_C,2,2022.0,1,1
168,7.26,7254.75,245321.1305,0.0,PF_4,1166815.0,30.128335646123258,W_A,2,2022.0,1,1
169,9.68,2884.0,48472.66666666667,14213.613056486796,PF_0,1148598.0,7.2323723522126055,W_B,2,2022.0,1,1
170,7.94,8686.25,100904.9365,0.0,PF_1,1542320.0,15.258791891954608,W_C,2,2022.0,1,1
171,9.88,7360.75,224222.3845,0.0,PF_2,1540951.0,25.980681481619985,W_A,2,2022.0,1,1
172,7.84,5488.75,149603.2968,0.0,PF_3,1338107.0,32.132330138121546,W_B,2,2022.0,1,1
173,9.94,11396.0,355460.4527,0.0,PF_4,1972232.0,33.396126781975426,W_C,2,2022.0,1,1
174,8.11,11759.25,409265.3522,0.0,PF_0,1747756.0,36.90662283518635,W_A,2,2022.0,1,1
175,8.68,11177.25,89774.46058997822,0.0,PF_1,1411516.0,8.959482047168784,W_B,2,2022.0,1,1
176,9.62,9055.0,160898.776,0.0,PF_2,1361836.0,19.58086805242187,W_C,2,2022.0,1,1
177,7.49,11330.5,83264.7829,0.0,PF_3,1336891.0,8.585716947652651,W_A,2,2022.0,1,1
178,9.28,7545.0,57094.372220152785,0.0,PF_4,1814880.0,10.12125142412163,W_B,2,2022.0,1,1
179,9.36,12119.75,152658.4677,0.0,PF_0,1681215.0,15.618294938548544,W_C,2,2022.0,1,1
180,8.97,9738.25,202456.6432,0.0,PF_1,1217963.0,21.850232704057113,W_A,2,2022.0,1,1
181,9.76,3626.5,109197.0139,0.0,PF_2,1441235.0,27.089020724704376,W_B,2,2022.0,1,1
182,9.56,8308.5,155616.4781,0.0,PF_3,1251251.0,20.63593362846712,W_C,2,2022.0,1,1
183,7.09,6700.25,75916.41666666666,17022.30234666665,PF_4,1183992.0,7.939604315513417,W_A,2,2022.0,1,1
184,9.93,4340.5,129814.03,0.0,PF_0,1725410.0,20.31772168513517,W_B,2,2022.0,1,1
185,9.06,9157.25,211356.9434,0.0,PF_1,1665271.0,31.21072750518966,W_C,2,2022.0,1,1
186,7.45,7532.25,190202.3591,0.0,PF_2,1104927.0,23.45907747338033,W_A,2,2022.0,1,1
187,9.83,7628.25,223562.3383,0.0,PF_3,1404240.0,29.82687430359197,W_B,2,2022.0,1,1
188,9.22,5074.25,151946.2483,0.0,PF_4,1658227.0,34.584743210601665,W_C,2,2022.0,1,1
189,9.43,9156.0,75043.0310059544,0.0,PF_0,1919447.0,8.402887253906279,W_A,2,2022.0,1,1
190,8.95,5387.5,89011.9515,0.0,PF_1,1602257.0,12.215513382362456,W_B,2,2022.0,1,1
191,9.14,9563.0,217718.3695,0.0,PF_2,1542470.0,24.622866529440444,W_C,2,2022.0,1,1
192,9.2,7101.5,190805.6605,0.0,PF_3,1172141.0,30.33486091277191,W_A,2,2022.0,1,1
193,8.27,9913.25,227707.1236,0.0,PF_4,1686011.0,30.34097130453288,W_B,2,2022.0,1,1
194,8.59,7637.25,71909.41666666667,15996.985946666662,PF_0,1760339.0,7.988980982232652,W_C,2,2022.0,1,1
195,9.59,10701.75,224267.1582,0.0,PF_1,1544715.0,23.793918232603673,W_A,2,2022.0,1,1
196,8.81,3053.25,44550.65473,0.0,PF_2,1715505.0,9.143753509620002,W_B,2,2022.0,1,1
197,8.8,12125.75,357611.6109,0.0,PF_3,1539334.0,40.10819123501655,W_C,2,2022.0,1,1
198,9.2,12119.0,188586.194,0.0,PF_4,1803831.0,18.589551775239272,W_A,2,2022.0,1,1
199,9.51,5422.0,157701.3118,0.0,PF_0,1431913.0,23.41230898109055,W_B,2,2022.0,1,1
200,8.36,4407.75,65200.08949,0.0,PF_1,1395072.0,10.311635996296523,W_B,3,2022.0,1,1
201,8.97,3859.5,119697.9804,0.0,PF_2,1039394.0,27.404438947212775,W_C,3,2022.0,1,1
202,8.65,3181.25,59761.25,18746.25,PF_3,1975221.0,7.021686459864162,W_A,3,2022.0,1,1
203,7.89,9692.0,103071.33333333334,32108.954727826902,PF_4,1396615.0,7.152535866165695,W_B,3,2022.0,1,1
204,8.68,11165.5,73851.0470071543,0.0,PF_0,1026987.0,12.967416987643333,W_C,3,2022.0,1,1
205,8.57,9485.75,100093.2835,0.0,PF_1,1885799.0,17.032348509772937,W_A,3,2022.0,1,1
206,9.64,6712.5,118329.1282,0.0,PF_2,1844486.0,16.9333672459712,W_B,3,2022.0,1,1
207,7.23,11560.25,301394.1391,0.0,PF_3,1633773.0,26.602153906963892,W_C,3,2022.0,1,1
208,7.53,12456.5,124881.44690000001,0.0,PF_4,1280204.0,19.70603791371724,W_A,3,2022.0,1,1
209,7.17,5942.0,166828.8545,0.0,PF_0,1461444.0,23.281344091092844,W_B,3,2022.0,1,1
210,9.64,8913.5,263596.6917,0.0,PF_1,1118364.0,37.86266094386811,W_C,3,2022.0,1,1
211,9.24,7323.25,93620.91666666666,21179.083333333314,PF_2,1591858.0,7.901901216018758,W_A,3,2022.0,1,1
212,9.81,4114.25,89249.7696,0.0,PF_3,1136253.0,9.8941867373162,W_B,3,2022.0,1,1
213,9.74,11297.75,77963.09042237248,0.0,PF_4,1740258.0,11.273985465255604,W_C,3,2022.0,1,1
214,7.97,8457.75,79088.7523,0.0,PF_0,1321497.0,15.718680745118576,W_A,3,2022.0,1,1
215,7.85,3601.75,82989.97632999999,0.0,PF_1,1950549.0,10.549995593189363,W_B,3,2022.0,1,1
216,8.77,12019.0,160910.26100000003,0.0,PF_2,1493247.0,20.92645649630915,W_C,3,2022.0,1,1
217,9.44,10995.5,101397.3014,0.0,PF_3,1352561.0,18.69163502411442,W_A,3,2022.0,1,1
218,8.4,2733.25,67927.25924,0.0,PF_4,1705422.0,11.501513922113858,W_B,3,2022.0,1,1
219,7.17,5940.25,78810.58333333334,30616.36104333335,PF_0,1022712.0,6.3874855456681825,W_C,3,2022.0,1,1
220,9.28,4699.5,32644.53184708443,0.0,PF_1,1633085.0,9.081719807170337,W_A,3,2022.0,1,1
221,8.2,6620.5,66984.78176,0.0,PF_2,1915675.0,12.612642883335713,W_B,3,2022.0,1,1
222,7.29,6822.25,161354.8782,0.0,PF_3,1759024.0,28.126009203796357,W_C,3,2022.0,1,1
223,7.23,11927.5,151751.9573,0.0,PF_4,1641168.0,17.661344887242386,W_A,3,2022.0,1,1
224,8.2,8558.25,148652.6518,0.0,PF_0,1841568.0,22.210942482074948,W_B,3,2022.0,1,1
225,9.89,9602.0,169265.7413,0.0,PF_1,1661410.0,26.33118523480053,W_C,3,2022.0,1,1
226,7.12,8161.5,179383.3614,0.0,PF_2,1710785.0,22.417060151005042,W_A,3,2022.0,1,1
227,9.6,10855.25,277799.1345,0.0,PF_3,1189716.0,34.95768984831511,W_B,3,2022.0,1,1
228,8.58,7254.5,100003.83333333334,31429.541183333342,PF_4,1202924.0,7.069734331442778,W_C,3,2022.0,1,1
229,9.19,8765.75,218414.9579,0.0,PF_0,1287424.0,21.856032443699746,W_A,3,2022.0,1,1
230,8.77,12473.0,86978.98438266155,0.0,PF_1,1578653.0,9.876229436037825,W_B,3,2022.0,1,1
231,8.31,11513.25,232206.0329,0.0,PF_2,1705332.0,37.80498435645868,W_C,3,2022.0,1,1
232,9.8,9018.75,93499.235,0.0,PF_3,1803508.0,10.39077511719245,W_A,3,2022.0,1,1
233,8.81,8388.25,196068.0791,0.0,PF_4,1700607.0,30.40054456601202,W_B,3,2022.0,1,1
234,8.98,11290.25,78965.25208618073,0.0,PF_0,1256263.0,8.751836521410945,W_C,3,2022.0,1,1
235,8.51,3883.25,37962.58025,0.0,PF_1,1838070.0,8.157214428434509,W_A,3,2022.0,1,1
236,8.82,8610.0,42970.46188999999,0.0,PF_2,1834977.0,8.40506155020233,W_B,3,2022.0,1,1
237,7.19,10952.75,66284.99804428295,0.0,PF_3,1379146.0,13.160477892447433,W_C,3,2022.0,1,1
238,9.0,7997.25,201334.9244,0.0,PF_4,1248060.0,21.687396658810123,W_A,3,2022.0,1,1
239,9.13,3627.0,90971.33333333334,38358.892223333336,PF_0,1707025.0,5.945077373808559,W_B,3,2022.0,1,1
240,7.46,7898.75,72548.10335,0.0,PF_1,1879235.0,9.587944978894573,W_C,3,2022.0,1,1
241,7.56,12188.25,94156.3424,0.0,PF_2,1544930.0,9.604027159360301,W_A,3,2022.0,1,1
242,9.72,10987.5,186889.0012,0.0,PF_3,1726969.0,21.87407202314056,W_B,3,2022.0,1,1
243,7.34,9107.5,284141.3799,0.0,PF_4,1117440.0,40.72995392022964,W_C,3,2022.0,1,1
244,7.65,5330.25,125624.0214,0.0,PF_0,1004740.0,14.448930725733042,W_A,3,2022.0,1,1
245,9.89,9307.5,288661.4723,0.0,PF_1,1961719.0,38.751790046602366,W_B,3,2022.0,1,1
246,8.22,5913.5,86498.16666666666,22551.833333333336,PF_2,1825560.0,7.5596335239057115,W_C,3,2022.0,1,1
